,name,port_id,lat_port,lon_port,iso2,h3_5
553,SÖDERTÄLJE,4299,59.2,17.832633238,se,599129776522788863
554,SÖDERTÄLJE,4299,59.2,17.832633238,se,599128715665866751
555,SÖDERTÄLJE,4299,59.2,17.832633238,se,599128727477026815
556,SÖDERTÄLJE,4299,59.2,17.832633238,se,599128725329543167
557,SÖDERTÄLJE,4299,59.2,17.832633238,se,599128723182059519
93,SÖLVESBORG,8312,56.0508,14.583321,se,599526881682784255
558,SÖLVESBORG,8312,56.0508,14.583321,se,599527282188484607
559,SÖLVESBORG,8312,56.0508,14.583321,se,599527035227865087
560,SÖLVESBORG,8312,56.0508,14.583321,se,599527280041000959
561,SÖLVESBORG,8312,56.0508,14.583321,se,599526879535300607
562,SÖLVESBORG,8312,56.0508,14.583321,se,599526877387816959
563,SÖLVESBORG,8312,56.0508,14.583321,se,599526875240333311
94,SÖRÅKER,587,62.51978,17.5134,se,599131048906850303
564,SÖRÅKER,587,62.51978,17.5134,se,599131037095690239
565,SÖRÅKER,587,62.51978,17.5134,se,599131065012977663
566,SÖRÅKER,587,62.51978,17.5134,se,599131034948206591
567,SÖRÅKER,587,62.51978,17.5134,se,599131046759366655
568,SÖRÅKER,587,62.51978,17.5134,se,599131044611883007
569,SÖRÅKER,587,62.51978,17.5134,se,599131042464399359
150,TAALINTEHDAS,9112,60.017,22.50832,fi,599130296213831679
900,TAALINTEHDAS,9112,60.017,22.50832,fi,599130308024991743
901,TAALINTEHDAS,9112,60.017,22.50832,fi,599130310172475391
902,TAALINTEHDAS,9112,60.017,22.50832,fi,599130300508798975
903,TAALINTEHDAS,9112,60.017,22.50832,fi,599130280107704319
904,TAALINTEHDAS,9112,60.017,22.50832,fi,599130295140089855
905,TAALINTEHDAS,9112,60.017,22.50832,fi,599130298361315327
95,TALLIN,24325,59.42538,24.74848,ee,599130146963718143
570,TALLIN,24325,59.42538,24.74848,ee,599130195282100223
571,TALLIN,24325,59.42538,24.74848,ee,599130163069845503
572,TALLIN,24325,59.42538,24.74848,ee,599130193134616575
573,TALLIN,24325,59.42538,24.74848,ee,599130144816234495
574,TALLIN,24325,59.42538,24.74848,ee,599130142668750847
575,TALLIN,24325,59.42538,24.74848,ee,599130140521267199
96,TORNIO,43827439,65.7667,24.1448,fi,599132854940598271
576,TORNIO,43827439,65.7667,24.1448,fi,599132861383049215
577,TORNIO,43827439,65.7667,24.1448,fi,599132858161823743
578,TORNIO,43827439,65.7667,24.1448,fi,599132859235565567
579,TORNIO,43827439,65.7667,24.1448,fi,599132860309307391
580,TORNIO,43827439,65.7667,24.1448,fi,599132857088081919
581,TORNIO,43827439,65.7667,24.1448,fi,599132856014340095
97,TRELLEBORG,782598,55.36668574,13.167417,se,599524453952520191
582,TRELLEBORG,782598,55.36668574,13.167417,se,599524465763680255
583,TRELLEBORG,782598,55.36668574,13.167417,se,599524467911163903
584,TRELLEBORG,782598,55.36668574,13.167417,se,599524458247487487
585,TRELLEBORG,782598,55.36668574,13.167417,se,599524497975934975
586,TRELLEBORG,782598,55.36668574,13.167417,se,599524452878778367
587,TRELLEBORG,782598,55.36668574,13.167417,se,599524456100003839
98,TROLLHÄTTAN,8092,58.284213,12.28358237,se,599131864950636543
588,TROLLHÄTTAN,8092,58.284213,12.28358237,se,599131913269018623
589,TROLLHÄTTAN,8092,58.284213,12.28358237,se,599131881056763903
590,TROLLHÄTTAN,8092,58.284213,12.28358237,se,599131911121534975
591,TROLLHÄTTAN,8092,58.284213,12.28358237,se,599131862803152895
592,TROLLHÄTTAN,8092,58.284213,12.28358237,se,599131860655669247
593,TROLLHÄTTAN,8092,58.284213,12.28358237,se,599131858508185599
100,TURKU/ÅBO,847432,60.4517,22.253,fi,599130279033962495
600,TURKU/ÅBO,847432,60.4517,22.253,fi,599130290845122559
601,TURKU/ÅBO,847432,60.4517,22.253,fi,599130292992606207
602,TURKU/ÅBO,847432,60.4517,22.253,fi,599130283328929791
603,TURKU/ÅBO,847432,60.4517,22.253,fi,599130323057377279
604,TURKU/ÅBO,847432,60.4517,22.253,fi,599130277960220671
605,TURKU/ÅBO,847432,60.4517,22.253,fi,599130281181446143
101,UDDEVALLA,4215,58.3555,11.9334,se,599131895015407615
606,UDDEVALLA,4215,58.3555,11.9334,se,599131915416502271
607,UDDEVALLA,4215,58.3555,11.9334,se,599131862803152895
608,UDDEVALLA,4215,58.3555,11.9334,se,599131899310374911
609,UDDEVALLA,4215,58.3555,11.9334,se,599131892867923967
610,UDDEVALLA,4215,58.3555,11.9334,se,599131896089149439
611,UDDEVALLA,4215,58.3555,11.9334,se,599131911121534975
1,UST-LUGA,8214872,59.683,28.434,ru,599281185931132927
6,UST-LUGA,8214872,59.683,28.434,ru,599281192373583871
7,UST-LUGA,8214872,59.683,28.434,ru,599281189152358399
8,UST-LUGA,8214872,59.683,28.434,ru,599281190226100223
9,UST-LUGA,8214872,59.683,28.434,ru,599281191299842047
10,UST-LUGA,8214872,59.683,28.434,ru,599281188078616575
11,UST-LUGA,8214872,59.683,28.434,ru,599281187004874751
102,UUSIKAUPUNKI/NYSTAD,8928379,60.8021,21.4405,fi,599129265421680639
612,UUSIKAUPUNKI/NYSTAD,8928379,60.8021,21.4405,fi,599129267569164287
613,UUSIKAUPUNKI/NYSTAD,8928379,60.8021,21.4405,fi,599129279380324351
614,UUSIKAUPUNKI/NYSTAD,8928379,60.8021,21.4405,fi,599129269716647935
615,UUSIKAUPUNKI/NYSTAD,8928379,60.8021,21.4405,fi,599129249315553279
616,UUSIKAUPUNKI/NYSTAD,8928379,60.8021,21.4405,fi,599129264347938815
617,UUSIKAUPUNKI/NYSTAD,8928379,60.8021,21.4405,fi,599129277232840703
103,VAASA,1049,63.0832,21.616,fi,599128943299133439
618,VAASA,1049,63.0832,21.616,fi,599136138443096063
619,VAASA,1049,63.0832,21.616,fi,599128942225391615
620,VAASA,1049,63.0832,21.616,fi,599129190259752959
621,VAASA,1049,63.0832,21.616,fi,599136142738063359
622,VAASA,1049,63.0832,21.616,fi,599128939004166143
623,VAASA,1049,63.0832,21.616,fi,599128937930424319
104,VARBERG,743,57.1129,12.249,se,599526413531348991
624,VARBERG,743,57.1129,12.249,se,599526433932443647
625,VARBERG,743,57.1129,12.249,se,599526381319094271
626,VARBERG,743,57.1129,12.249,se,599526417826316287
627,VARBERG,743,57.1129,12.249,se,599526411383865343
628,VARBERG,743,57.1129,12.249,se,599526414605090815
629,VARBERG,743,57.1129,12.249,se,599526429637476351
105,VARGÖN,2993948,58.332,12.367,se,599131864950636543
630,VARGÖN,2993948,58.332,12.367,se,599131913269018623
631,VARGÖN,2993948,58.332,12.367,se,599131881056763903
632,VARGÖN,2993948,58.332,12.367,se,599131911121534975
633,VARGÖN,2993948,58.332,12.367,se,599131862803152895
634,VARGÖN,2993948,58.332,12.367,se,599131860655669247
635,VARGÖN,2993948,58.332,12.367,se,599131858508185599
106,VENTSPILS,7464,57.4783,21.51646,lv,599129610092806143
636,VENTSPILS,7464,57.4783,21.51646,lv,599531175576338431
637,VENTSPILS,7464,57.4783,21.51646,lv,599531159470211071
638,VENTSPILS,7464,57.4783,21.51646,lv,599129614387773439
639,VENTSPILS,7464,57.4783,21.51646,lv,599129607945322495
640,VENTSPILS,7464,57.4783,21.51646,lv,599531174502596607
641,VENTSPILS,7464,57.4783,21.51646,lv,599129611166547967
107,VISBY,88,57.6323,18.2823,se,599129840947298303
642,VISBY,88,57.6323,18.2823,se,599129843094781951
643,VISBY,88,57.6323,18.2823,se,599129442589081599
644,VISBY,88,57.6323,18.2823,se,599129845242265599
645,VISBY,88,57.6323,18.2823,se,599129687402217471
646,VISBY,88,57.6323,18.2823,se,599129440441597951
647,VISBY,88,57.6323,18.2823,se,599129839873556479
108,VYBORG,9327575,60.716442,28.783328,ru,599278127914418175
648,VYBORG,9327575,60.716442,28.783328,ru,599278134356869119
649,VYBORG,9327575,60.716442,28.783328,ru,599278128988159999
650,VYBORG,9327575,60.716442,28.783328,ru,599278132209385471
651,VYBORG,9327575,60.716442,28.783328,ru,599278133283127295
652,VYBORG,9327575,60.716442,28.783328,ru,599278130061901823
653,VYBORG,9327575,60.716442,28.783328,ru,599278131135643647
0,VYSOTSKI,14928,60.616,28.566,ru,599278134356869119
0,VYSOTSKI,14928,60.616,28.566,ru,599280184130011135
1,VYSOTSKI,14928,60.616,28.566,ru,599278150462996479
2,VYSOTSKI,14928,60.616,28.566,ru,599280181982527487
3,VYSOTSKI,14928,60.616,28.566,ru,599278132209385471
4,VYSOTSKI,14928,60.616,28.566,ru,599278130061901823
5,VYSOTSKI,14928,60.616,28.566,ru,599278127914418175
143,Varkaus,14173,62.3167,27.916724,fi,599280116484276223
858,Varkaus,14173,62.3167,27.916724,fi,599280117558018047
859,Varkaus,14173,62.3167,27.916724,fi,599280118631759871
860,Varkaus,14173,62.3167,27.916724,fi,599280088566988799
861,Varkaus,14173,62.3167,27.916724,fi,599280089640730623
862,Varkaus,14173,62.3167,27.916724,fi,599280104673116159
863,Varkaus,14173,62.3167,27.916724,fi,599280112189308927
109,VÄNERSBORG,71121,58.3834,12.3167,se,599131864950636543
654,VÄNERSBORG,71121,58.3834,12.3167,se,599131913269018623
655,VÄNERSBORG,71121,58.3834,12.3167,se,599131881056763903
656,VÄNERSBORG,71121,58.3834,12.3167,se,599131911121534975
657,VÄNERSBORG,71121,58.3834,12.3167,se,599131862803152895
658,VÄNERSBORG,71121,58.3834,12.3167,se,599131860655669247
659,VÄNERSBORG,71121,58.3834,12.3167,se,599131858508185599
110,VÄSTERVIK,352995,57.7532,16.583,se,599129716393246719
660,VÄSTERVIK,352995,57.7532,16.583,se,599129695992152063
661,VÄSTERVIK,352995,57.7532,16.583,se,599129715319504895
662,VÄSTERVIK,352995,57.7532,16.583,se,599131750060261375
663,VÄSTERVIK,352995,57.7532,16.583,se,599129700287119359
664,VÄSTERVIK,352995,57.7532,16.583,se,599129712098279423
665,VÄSTERVIK,352995,57.7532,16.583,se,599129711024537599
111,VÄSTERÅS,90433,59.63,16.552,se,599128737140703231
666,VÄSTERÅS,90433,59.63,16.552,se,599128579300655103
667,VÄSTERÅS,90433,59.63,16.552,se,599128736066961407
668,VÄSTERÅS,90433,59.63,16.552,se,599131664160915455
669,VÄSTERÅS,90433,59.63,16.552,se,599128583595622399
670,VÄSTERÅS,90433,59.63,16.552,se,599128732845735935
671,VÄSTERÅS,90433,59.63,16.552,se,599128731771994111
133,WALLHAMN,421815,58.017,11.79573,se,599131916490244095
798,WALLHAMN,421815,58.017,11.79573,se,599526687335514111
799,WALLHAMN,421815,58.017,11.79573,se,599526699146674175
800,WALLHAMN,421815,58.017,11.79573,se,599526691630481407
801,WALLHAMN,421815,58.017,11.79573,se,599131914342760447
802,WALLHAMN,421815,58.017,11.79573,se,599131912195276799
803,WALLHAMN,421815,58.017,11.79573,se,599131910047793151
112,YSTAD,130593,55.4333243,13.83,se,599527049186508799
672,YSTAD,130593,55.4333243,13.83,se,599527016974254079
673,YSTAD,130593,55.4333243,13.83,se,599527050260250623
674,YSTAD,130593,55.4333243,13.83,se,599527053481476095
675,YSTAD,130593,55.4333243,13.83,se,599527047039025151
676,YSTAD,130593,55.4333243,13.83,se,599524466837422079
677,YSTAD,130593,55.4333243,13.83,se,599524462542454783
113,ÅHUS,89412,55.93332,14.316325,se,599527034154123263
678,ÅHUS,89412,55.93332,14.316325,se,599527035227865087
679,ÅHUS,89412,55.93332,14.316325,se,599527036301606911
680,ÅHUS,89412,55.93332,14.316325,se,599527281114742783
681,ÅHUS,89412,55.93332,14.316325,se,599527282188484607
682,ÅHUS,89412,55.93332,14.316325,se,599527297220870143
683,ÅHUS,89412,55.93332,14.316325,se,599527029859155967
114,ÅMÅL,93251,59.05241,12.716421,se,599131984135979007
684,ÅMÅL,93251,59.05241,12.716421,se,599131963734884351
685,ÅMÅL,93251,59.05241,12.716421,se,599131983062237183
686,ÅMÅL,93251,59.05241,12.716421,se,599147761698340863
687,ÅMÅL,93251,59.05241,12.716421,se,599131968029851647
688,ÅMÅL,93251,59.05241,12.716421,se,599131979841011711
689,ÅMÅL,93251,59.05241,12.716421,se,599131978767269887
115,ÖREGRUND,4210,60.33421,18.45953,se,599128286169137151
690,ÖREGRUND,4210,60.33421,18.45953,se,599128297980297215
691,ÖREGRUND,4210,60.33421,18.45953,se,599128300127780863
692,ÖREGRUND,4210,60.33421,18.45953,se,599128290464104447
693,ÖREGRUND,4210,60.33421,18.45953,se,599128330192551935
694,ÖREGRUND,4210,60.33421,18.45953,se,599128285095395327
695,ÖREGRUND,4210,60.33421,18.45953,se,599128288316620799
116,ÖRNSKÖLDSVIK,939929,63.283,18.716,se,599131131584970751
696,ÖRNSKÖLDSVIK,939929,63.283,18.716,se,599136450901966847
697,ÖRNSKÖLDSVIK,939929,63.283,18.716,se,599136434795839487
698,ÖRNSKÖLDSVIK,939929,63.283,18.716,se,599131128363745279
699,ÖRNSKÖLDSVIK,939929,63.283,18.716,se,599131129437487103
700,ÖRNSKÖLDSVIK,939929,63.283,18.716,se,599136449828225023
701,ÖRNSKÖLDSVIK,939929,63.283,18.716,se,599131130511228927
