,name,port_id,lat_port,lon_port,iso2,area,h3_5,h3_5_int
291,Cheikh Zennad,wfp.14730,34.60732,35.98605,lb,black,852da353fffffff,599781624783044607
292,Cheikh Zennad,wfp.14730,34.60732,35.98605,lb,black,852da34bfffffff,599781624783044607
293,Cheikh Zennad,wfp.14730,34.60732,35.98605,lb,black,852d8497fffffff,599781624783044607
294,Chekka,wfp.14999,34.32698,35.72336,lb,black,852da277fffffff,599781563579760639
295,Chekka,wfp.14999,34.32698,35.72336,lb,black,852da23bfffffff,599781563579760639
296,Chekka,wfp.14999,34.32698,35.72336,lb,black,852da20ffffffff,599781563579760639
297,Chekka,wfp.14999,34.32698,35.72336,lb,black,852da267fffffff,599781563579760639
298,Chekka,wfp.14999,34.32698,35.72336,lb,black,852da273fffffff,599781563579760639
299,Chekka,wfp.14999,34.32698,35.72336,lb,black,852da22bfffffff,599781563579760639
300,Chekka,wfp.14999,34.32698,35.72336,lb,black,852da263fffffff,599781563579760639
301,Chekka Fuel Oil Port,wfp.17892,34.32934,35.72545,lb,black,852da277fffffff,599781563579760639
302,Chekka Fuel Oil Port,wfp.17892,34.32934,35.72545,lb,black,852da23bfffffff,599781563579760639
303,Chekka Fuel Oil Port,wfp.17892,34.32934,35.72545,lb,black,852da20ffffffff,599781563579760639
304,Chekka Fuel Oil Port,wfp.17892,34.32934,35.72545,lb,black,852da267fffffff,599781563579760639
305,Chekka Fuel Oil Port,wfp.17892,34.32934,35.72545,lb,black,852da273fffffff,599781563579760639
306,Chekka Fuel Oil Port,wfp.17892,34.32934,35.72545,lb,black,852da22bfffffff,599781563579760639
307,Chekka Fuel Oil Port,wfp.17892,34.32934,35.72545,lb,black,852da263fffffff,599781563579760639
308,Cide,wfp.15896,41.89864,32.98514,tr,black,852d04affffffff,599770720934821887
309,Cide,wfp.15896,41.89864,32.98514,tr,black,852d04a7fffffff,599770720934821887
310,Cide,wfp.15896,41.89864,32.98514,tr,black,852d0437fffffff,599770720934821887
311,Cide,wfp.15896,41.89864,32.98514,tr,black,852d0433fffffff,599770720934821887
312,Cide,wfp.15896,41.89864,32.98514,tr,black,852d05dbfffffff,599770720934821887
313,Cide,wfp.15896,41.89864,32.98514,tr,black,852d04a3fffffff,599770720934821887
314,Cide,wfp.15896,41.89864,32.98514,tr,black,852d04abfffffff,599770720934821887
315,Constanta,wfp.15023,44.16453,28.6419,ro,black,851ee98ffffffff,599522566314393599
316,Constanta,wfp.15023,44.16453,28.6419,ro,black,851ee917fffffff,599522566314393599
317,Constanta,wfp.15023,44.16453,28.6419,ro,black,851ee9bbfffffff,599522566314393599
318,Constanta,wfp.15023,44.16453,28.6419,ro,black,851ee913fffffff,599522566314393599
319,Constanta,wfp.15023,44.16453,28.6419,ro,black,851ee983fffffff,599522566314393599
320,Constanta,wfp.15023,44.16453,28.6419,ro,black,851ee98bfffffff,599522566314393599
321,Constanta,wfp.15023,44.16453,28.6419,ro,black,851ee987fffffff,599522566314393599
322,Corinth,wfp.16361,37.94232,22.93194,gr,black,851eda4bfffffff,599521517268631551
323,Corinth,wfp.16361,37.94232,22.93194,gr,black,851eda43fffffff,599521517268631551
324,Corinth,wfp.16361,37.94232,22.93194,gr,black,853f2997fffffff,599521517268631551
325,Corinth,wfp.16361,37.94232,22.93194,gr,black,851eda5bfffffff,599521517268631551
326,Corinth,wfp.16361,37.94232,22.93194,gr,black,853f29b3fffffff,599521517268631551
327,Corinth,wfp.16361,37.94232,22.93194,gr,black,853f2987fffffff,599521517268631551
328,Corinth,wfp.16361,37.94232,22.93194,gr,black,851eda4ffffffff,599521517268631551
329,Dbaiye,wfp.16265,33.92898,35.58605,lb,black,852da27bfffffff,599781564653502463
330,Dbaiye,wfp.16265,33.92898,35.58605,lb,black,852da24ffffffff,599781564653502463
331,Dbaiye,wfp.16265,33.92898,35.58605,lb,black,852da26bfffffff,599781564653502463
332,Dbaiye,wfp.16265,33.92898,35.58605,lb,black,852db1b7fffffff,599781564653502463
333,Dbaiye,wfp.16265,33.92898,35.58605,lb,black,852da273fffffff,599781564653502463
334,Dbaiye,wfp.16265,33.92898,35.58605,lb,black,852da247fffffff,599781564653502463
335,Dbaiye,wfp.16265,33.92898,35.58605,lb,black,852da263fffffff,599781564653502463
336,Dbaiye 2 Port,wfp.17888,33.9441,35.58868,lb,black,852da27bfffffff,599781564653502463
337,Dbaiye 2 Port,wfp.17888,33.9441,35.58868,lb,black,852da24ffffffff,599781564653502463
338,Dbaiye 2 Port,wfp.17888,33.9441,35.58868,lb,black,852da26bfffffff,599781564653502463
339,Dbaiye 2 Port,wfp.17888,33.9441,35.58868,lb,black,852db1b7fffffff,599781564653502463
340,Dbaiye 2 Port,wfp.17888,33.9441,35.58868,lb,black,852da273fffffff,599781564653502463
341,Dbaiye 2 Port,wfp.17888,33.9441,35.58868,lb,black,852da247fffffff,599781564653502463
342,Dbaiye 2 Port,wfp.17888,33.9441,35.58868,lb,black,852da263fffffff,599781564653502463
343,Derince,wfp.14959,40.74981,29.83019,tr,black,851ec927fffffff,599520339373850623
344,Derince,wfp.14959,40.74981,29.83019,tr,black,851ec923fffffff,599520339373850623
345,Derince,wfp.14959,40.74981,29.83019,tr,black,851ec937fffffff,599520339373850623
346,Derince,wfp.14959,40.74981,29.83019,tr,black,852d35d3fffffff,599520339373850623
347,Derince,wfp.14959,40.74981,29.83019,tr,black,852d359bfffffff,599520339373850623
348,Derince,wfp.14959,40.74981,29.83019,tr,black,851ec92ffffffff,599520339373850623
349,Derince,wfp.14959,40.74981,29.83019,tr,black,852d35d7fffffff,599520339373850623
350,Dhekelia,wfp.17202,34.98006,33.73019,UNKNOWN,black,852da6b3fffffff,599781854563794943
351,Dhekelia,wfp.17202,34.98006,33.73019,UNKNOWN,black,852da44ffffffff,599781854563794943
352,Dhekelia,wfp.17202,34.98006,33.73019,UNKNOWN,black,852da6b7fffffff,599781854563794943
353,Dhekelia,wfp.17202,34.98006,33.73019,UNKNOWN,black,852da6bbfffffff,599781854563794943
354,Dhekelia,wfp.17202,34.98006,33.73019,UNKNOWN,black,852da44bfffffff,599781854563794943
355,Dhekelia,wfp.17202,34.98006,33.73019,UNKNOWN,black,852da6a3fffffff,599781854563794943
356,Dhekelia,wfp.17202,34.98006,33.73019,UNKNOWN,black,852da687fffffff,599781854563794943
357,Dikili,wfp.16705,39.07053,26.88805,tr,black,853f64cffffffff,600093985943322623
358,Dikili,wfp.16705,39.07053,26.88805,tr,black,853f64c3fffffff,600093985943322623
359,Dikili,wfp.16705,39.07053,26.88805,tr,black,853f6453fffffff,600093985943322623
360,Dikili,wfp.16705,39.07053,26.88805,tr,black,853f64c7fffffff,600093985943322623
361,Dikili,wfp.16705,39.07053,26.88805,tr,black,853f6457fffffff,600093985943322623
362,Dikili,wfp.16705,39.07053,26.88805,tr,black,853f64cbfffffff,600093985943322623
363,Dikili,wfp.16705,39.07053,26.88805,tr,black,853f641bfffffff,600093985943322623
364,Diliskelesi,wfp.17455,40.76636,29.53002,tr,black,851ec923fffffff,599520338300108799
365,Diliskelesi,wfp.17455,40.76636,29.53002,tr,black,851ec937fffffff,599520338300108799
366,Diliskelesi,wfp.17455,40.76636,29.53002,tr,black,851ec92bfffffff,599520338300108799
367,Diliskelesi,wfp.17455,40.76636,29.53002,tr,black,851ec93bfffffff,599520338300108799
368,Diliskelesi,wfp.17455,40.76636,29.53002,tr,black,851ec927fffffff,599520338300108799
369,Diliskelesi,wfp.17455,40.76636,29.53002,tr,black,851ec92ffffffff,599520338300108799
370,Diliskelesi,wfp.17455,40.76636,29.53002,tr,black,851ec933fffffff,599520338300108799
371,Dilovasi,wfp.17382,40.77108,29.54326,tr,black,851ec923fffffff,599520338300108799
372,Dilovasi,wfp.17382,40.77108,29.54326,tr,black,851ec937fffffff,599520338300108799
373,Dilovasi,wfp.17382,40.77108,29.54326,tr,black,851ec92bfffffff,599520338300108799
374,Dilovasi,wfp.17382,40.77108,29.54326,tr,black,851ec93bfffffff,599520338300108799
375,Dilovasi,wfp.17382,40.77108,29.54326,tr,black,851ec927fffffff,599520338300108799
376,Dilovasi,wfp.17382,40.77108,29.54326,tr,black,851ec92ffffffff,599520338300108799
377,Dilovasi,wfp.17382,40.77108,29.54326,tr,black,851ec933fffffff,599520338300108799
378,Eceabat,wfp.16188,40.18429,26.36012,tr,black,851eca1bfffffff,599520404872101887
379,Eceabat,wfp.16188,40.18429,26.36012,tr,black,851ecacffffffff,599520404872101887
380,Eceabat,wfp.16188,40.18429,26.36012,tr,black,851eca57fffffff,599520404872101887
381,Eceabat,wfp.16188,40.18429,26.36012,tr,black,851eca13fffffff,599520404872101887
382,Eceabat,wfp.16188,40.18429,26.36012,tr,black,851eca03fffffff,599520404872101887
383,Eceabat,wfp.16188,40.18429,26.36012,tr,black,851ecac7fffffff,599520404872101887
384,Eceabat,wfp.16188,40.18429,26.36012,tr,black,851eca0bfffffff,599520404872101887
385,Ed Daliah,wfp.14549,33.884,35.47341,lb,black,852da24ffffffff,599781552842342399
386,Ed Daliah,wfp.14549,33.884,35.47341,lb,black,852da24bfffffff,599781552842342399
387,Ed Daliah,wfp.14549,33.884,35.47341,lb,black,852db1b7fffffff,599781552842342399
388,Ed Daliah,wfp.14549,33.884,35.47341,lb,black,852db1b3fffffff,599781552842342399
389,Ed Daliah,wfp.14549,33.884,35.47341,lb,black,852da27bfffffff,599781552842342399
390,Ed Daliah,wfp.14549,33.884,35.47341,lb,black,852da243fffffff,599781552842342399
391,Ed Daliah,wfp.14549,33.884,35.47341,lb,black,852da247fffffff,599781552842342399
392,Ed Daoura,wfp.16304,33.89927,35.5578,lb,black,852da24ffffffff,599781552842342399
393,Ed Daoura,wfp.16304,33.89927,35.5578,lb,black,852da24bfffffff,599781552842342399
394,Ed Daoura,wfp.16304,33.89927,35.5578,lb,black,852db1b7fffffff,599781552842342399
395,Ed Daoura,wfp.16304,33.89927,35.5578,lb,black,852db1b3fffffff,599781552842342399
396,Ed Daoura,wfp.16304,33.89927,35.5578,lb,black,852da27bfffffff,599781552842342399
397,Ed Daoura,wfp.16304,33.89927,35.5578,lb,black,852da243fffffff,599781552842342399
398,Ed Daoura,wfp.16304,33.89927,35.5578,lb,black,852da247fffffff,599781552842342399
399,Ed Daoura Fuel Oil Port,wfp.17893,33.89813,35.55245,lb,black,852da24ffffffff,599781552842342399
400,Ed Daoura Fuel Oil Port,wfp.17893,33.89813,35.55245,lb,black,852da24bfffffff,599781552842342399
401,Ed Daoura Fuel Oil Port,wfp.17893,33.89813,35.55245,lb,black,852db1b7fffffff,599781552842342399
402,Ed Daoura Fuel Oil Port,wfp.17893,33.89813,35.55245,lb,black,852db1b3fffffff,599781552842342399
403,Ed Daoura Fuel Oil Port,wfp.17893,33.89813,35.55245,lb,black,852da27bfffffff,599781552842342399
404,Ed Daoura Fuel Oil Port,wfp.17893,33.89813,35.55245,lb,black,852da243fffffff,599781552842342399
405,Ed Daoura Fuel Oil Port,wfp.17893,33.89813,35.55245,lb,black,852da247fffffff,599781552842342399
406,Edincik,wfp.15143,40.36566,27.86879,tr,black,851ecb8bfffffff,599520503656349695
407,Edincik,wfp.15143,40.36566,27.86879,tr,black,851ecbc7fffffff,599520503656349695
408,Edincik,wfp.15143,40.36566,27.86879,tr,black,851ecb13fffffff,599520503656349695
409,Edincik,wfp.15143,40.36566,27.86879,tr,black,851ecbd7fffffff,599520503656349695
410,Edincik,wfp.15143,40.36566,27.86879,tr,black,851ecb8ffffffff,599520503656349695
411,Edincik,wfp.15143,40.36566,27.86879,tr,black,851ecb9bfffffff,599520503656349695
412,Edincik,wfp.15143,40.36566,27.86879,tr,black,851ecb83fffffff,599520503656349695
413,Ej Jiye,wfp.16019,33.64933,35.4069,lb,black,852da24bfffffff,599781551768600575
414,Ej Jiye,wfp.16019,33.64933,35.4069,lb,black,852da24ffffffff,599781551768600575
415,Ej Jiye,wfp.16019,33.64933,35.4069,lb,black,852db197fffffff,599781551768600575
416,Ej Jiye,wfp.16019,33.64933,35.4069,lb,black,852db1b3fffffff,599781551768600575
417,Ej Jiye,wfp.16019,33.64933,35.4069,lb,black,852da243fffffff,599781551768600575
418,Ej Jiye,wfp.16019,33.64933,35.4069,lb,black,852da25bfffffff,599781551768600575
419,Ej Jiye,wfp.16019,33.64933,35.4069,lb,black,852db187fffffff,599781551768600575
420,El Aabde,wfp.15019,34.51918,35.97785,lb,black,852da22ffffffff,599781544252407807
421,El Aabde,wfp.15019,34.51918,35.97785,lb,black,852da227fffffff,599781544252407807
422,El Aabde,wfp.15019,34.51918,35.97785,lb,black,852da223fffffff,599781544252407807
423,El Aabde,wfp.15019,34.51918,35.97785,lb,black,852da22bfffffff,599781544252407807
424,El Aabde,wfp.15019,34.51918,35.97785,lb,black,852da35bfffffff,599781544252407807
425,El Aabde,wfp.15019,34.51918,35.97785,lb,black,852d8497fffffff,599781544252407807
426,El Aabde,wfp.15019,34.51918,35.97785,lb,black,852d8493fffffff,599781544252407807
427,El Aaqaybe,wfp.17032,34.05716,35.6415,lb,black,852da273fffffff,599781562506018815
428,El Aaqaybe,wfp.17032,34.05716,35.6415,lb,black,852da20bfffffff,599781562506018815
429,El Aaqaybe,wfp.17032,34.05716,35.6415,lb,black,852da20ffffffff,599781562506018815
430,El Aaqaybe,wfp.17032,34.05716,35.6415,lb,black,852da27bfffffff,599781562506018815
431,El Aaqaybe,wfp.17032,34.05716,35.6415,lb,black,852da277fffffff,599781562506018815
432,El Aaqaybe,wfp.17032,34.05716,35.6415,lb,black,852da247fffffff,599781562506018815
433,El Aaqaybe,wfp.17032,34.05716,35.6415,lb,black,852da263fffffff,599781562506018815
434,El Beddaoui,wfp.16992,34.45735,35.8627,lb,black,852da22bfffffff,599781543178665983
435,El Beddaoui,wfp.16992,34.45735,35.8627,lb,black,852da23bfffffff,599781543178665983
436,El Beddaoui,wfp.16992,34.45735,35.8627,lb,black,852da267fffffff,599781543178665983
437,El Beddaoui,wfp.16992,34.45735,35.8627,lb,black,852da223fffffff,599781543178665983
438,El Beddaoui,wfp.16992,34.45735,35.8627,lb,black,852da22ffffffff,599781543178665983
439,El Beddaoui,wfp.16992,34.45735,35.8627,lb,black,852da277fffffff,599781543178665983
440,El Beddaoui,wfp.16992,34.45735,35.8627,lb,black,852d8493fffffff,599781543178665983
441,El Berbara,wfp.15249,34.19237,35.63294,lb,black,852da273fffffff,599781562506018815
442,El Berbara,wfp.15249,34.19237,35.63294,lb,black,852da20bfffffff,599781562506018815
443,El Berbara,wfp.15249,34.19237,35.63294,lb,black,852da20ffffffff,599781562506018815
444,El Berbara,wfp.15249,34.19237,35.63294,lb,black,852da27bfffffff,599781562506018815
445,El Berbara,wfp.15249,34.19237,35.63294,lb,black,852da277fffffff,599781562506018815
446,El Berbara,wfp.15249,34.19237,35.63294,lb,black,852da247fffffff,599781562506018815
447,El Berbara,wfp.15249,34.19237,35.63294,lb,black,852da263fffffff,599781562506018815
448,El Bware,wfp.17377,34.0453,35.6313,lb,black,852da27bfffffff,599781564653502463
449,El Bware,wfp.17377,34.0453,35.6313,lb,black,852da24ffffffff,599781564653502463
450,El Bware,wfp.17377,34.0453,35.6313,lb,black,852da26bfffffff,599781564653502463
451,El Bware,wfp.17377,34.0453,35.6313,lb,black,852db1b7fffffff,599781564653502463
452,El Bware,wfp.17377,34.0453,35.6313,lb,black,852da273fffffff,599781564653502463
453,El Bware,wfp.17377,34.0453,35.6313,lb,black,852da247fffffff,599781564653502463
454,El Bware,wfp.17377,34.0453,35.6313,lb,black,852da263fffffff,599781564653502463
455,El Dekheila,wfp.17532,31.1326,29.79895,eg,black,853f5ba3fffffff,600093355656871935
456,El Dekheila,wfp.17532,31.1326,29.79895,eg,black,853f5bb7fffffff,600093355656871935
457,El Dekheila,wfp.17532,31.1326,29.79895,eg,black,853f5baffffffff,600093355656871935
458,El Dekheila,wfp.17532,31.1326,29.79895,eg,black,853f5bb3fffffff,600093355656871935
459,El Dekheila,wfp.17532,31.1326,29.79895,eg,black,853f5ba7fffffff,600093355656871935
460,El Dekheila,wfp.17532,31.1326,29.79895,eg,black,853f5babfffffff,600093355656871935
461,El Dekheila,wfp.17532,31.1326,29.79895,eg,black,853f5bbbfffffff,600093355656871935
462,El Heri,wfp.14667,34.31069,35.71581,lb,black,852da277fffffff,599781563579760639
463,El Heri,wfp.14667,34.31069,35.71581,lb,black,852da23bfffffff,599781563579760639
464,El Heri,wfp.14667,34.31069,35.71581,lb,black,852da20ffffffff,599781563579760639
465,El Heri,wfp.14667,34.31069,35.71581,lb,black,852da267fffffff,599781563579760639
466,El Heri,wfp.14667,34.31069,35.71581,lb,black,852da273fffffff,599781563579760639
467,El Heri,wfp.14667,34.31069,35.71581,lb,black,852da22bfffffff,599781563579760639
468,El Heri,wfp.14667,34.31069,35.71581,lb,black,852da263fffffff,599781563579760639
469,El Iskandariya,wfp.14393,31.16936,29.86204,eg,black,853f5ba7fffffff,600093356730613759
470,El Iskandariya,wfp.14393,31.16936,29.86204,eg,black,853f5ba3fffffff,600093356730613759
471,El Iskandariya,wfp.14393,31.16936,29.86204,eg,black,853f5baffffffff,600093356730613759
472,El Iskandariya,wfp.14393,31.16936,29.86204,eg,black,853e66dbfffffff,600093356730613759
473,El Iskandariya,wfp.14393,31.16936,29.86204,eg,black,853e66d3fffffff,600093356730613759
474,El Iskandariya,wfp.14393,31.16936,29.86204,eg,black,853f5bb7fffffff,600093356730613759
475,El Iskandariya,wfp.14393,31.16936,29.86204,eg,black,853f596bfffffff,600093356730613759
476,El Maadiya Port,wfp.17368,31.2697,30.15254,eg,black,853f596bfffffff,600093203185532927
477,El Maadiya Port,wfp.17368,31.2697,30.15254,eg,black,853f5963fffffff,600093203185532927
478,El Maadiya Port,wfp.17368,31.2697,30.15254,eg,black,853f5ba7fffffff,600093203185532927
479,El Maadiya Port,wfp.17368,31.2697,30.15254,eg,black,853f596ffffffff,600093203185532927
480,El Maadiya Port,wfp.17368,31.2697,30.15254,eg,black,853e66d3fffffff,600093203185532927
481,El Maadiya Port,wfp.17368,31.2697,30.15254,eg,black,853f5bb7fffffff,600093203185532927
482,El Maadiya Port,wfp.17368,31.2697,30.15254,eg,black,853f597bfffffff,600093203185532927
483,El Maameltayne,wfp.17006,34.00517,35.64464,lb,black,852da27bfffffff,599781564653502463
484,El Maameltayne,wfp.17006,34.00517,35.64464,lb,black,852da24ffffffff,599781564653502463
485,El Maameltayne,wfp.17006,34.00517,35.64464,lb,black,852da26bfffffff,599781564653502463
486,El Maameltayne,wfp.17006,34.00517,35.64464,lb,black,852db1b7fffffff,599781564653502463
487,El Maameltayne,wfp.17006,34.00517,35.64464,lb,black,852da273fffffff,599781564653502463
488,El Maameltayne,wfp.17006,34.00517,35.64464,lb,black,852da247fffffff,599781564653502463
489,El Maameltayne,wfp.17006,34.00517,35.64464,lb,black,852da263fffffff,599781564653502463
490,El Meks,wfp.17052,31.15318,29.84303,eg,black,853f5ba3fffffff,600093355656871935
491,El Meks,wfp.17052,31.15318,29.84303,eg,black,853f5bb7fffffff,600093355656871935
492,El Meks,wfp.17052,31.15318,29.84303,eg,black,853f5baffffffff,600093355656871935
493,El Meks,wfp.17052,31.15318,29.84303,eg,black,853f5bb3fffffff,600093355656871935
494,El Meks,wfp.17052,31.15318,29.84303,eg,black,853f5ba7fffffff,600093355656871935
495,El Meks,wfp.17052,31.15318,29.84303,eg,black,853f5babfffffff,600093355656871935
496,El Meks,wfp.17052,31.15318,29.84303,eg,black,853f5bbbfffffff,600093355656871935
497,El Minie,wfp.14638,34.48356,35.92342,lb,black,852da22ffffffff,599781544252407807
498,El Minie,wfp.14638,34.48356,35.92342,lb,black,852da227fffffff,599781544252407807
499,El Minie,wfp.14638,34.48356,35.92342,lb,black,852da223fffffff,599781544252407807
500,El Minie,wfp.14638,34.48356,35.92342,lb,black,852da22bfffffff,599781544252407807
501,El Minie,wfp.14638,34.48356,35.92342,lb,black,852da35bfffffff,599781544252407807
502,El Minie,wfp.14638,34.48356,35.92342,lb,black,852d8497fffffff,599781544252407807
503,El Minie,wfp.14638,34.48356,35.92342,lb,black,852d8493fffffff,599781544252407807
504,El Ouzaai,wfp.16264,33.84337,35.48366,lb,black,852da24ffffffff,599781552842342399
505,El Ouzaai,wfp.16264,33.84337,35.48366,lb,black,852da24bfffffff,599781552842342399
506,El Ouzaai,wfp.16264,33.84337,35.48366,lb,black,852db1b7fffffff,599781552842342399
507,El Ouzaai,wfp.16264,33.84337,35.48366,lb,black,852db1b3fffffff,599781552842342399
508,El Ouzaai,wfp.16264,33.84337,35.48366,lb,black,852da27bfffffff,599781552842342399
509,El Ouzaai,wfp.16264,33.84337,35.48366,lb,black,852da243fffffff,599781552842342399
510,El Ouzaai,wfp.16264,33.84337,35.48366,lb,black,852da247fffffff,599781552842342399
511,El Qalamoun,wfp.15000,34.38993,35.78766,lb,black,852da22bfffffff,599781543178665983
512,El Qalamoun,wfp.15000,34.38993,35.78766,lb,black,852da23bfffffff,599781543178665983
513,El Qalamoun,wfp.15000,34.38993,35.78766,lb,black,852da267fffffff,599781543178665983
514,El Qalamoun,wfp.15000,34.38993,35.78766,lb,black,852da223fffffff,599781543178665983
515,El Qalamoun,wfp.15000,34.38993,35.78766,lb,black,852da22ffffffff,599781543178665983
516,El Qalamoun,wfp.15000,34.38993,35.78766,lb,black,852da277fffffff,599781543178665983
517,El Qalamoun,wfp.15000,34.38993,35.78766,lb,black,852d8493fffffff,599781543178665983
518,Eleusis,wfp.14332,38.04274,23.51074,gr,black,851eda73fffffff,599521528006049791
519,Eleusis,wfp.14332,38.04274,23.51074,gr,black,851eda7bfffffff,599521528006049791
520,Eleusis,wfp.14332,38.04274,23.51074,gr,black,851eda0ffffffff,599521528006049791
521,Eleusis,wfp.14332,38.04274,23.51074,gr,black,851eda0bfffffff,599521528006049791
522,Eleusis,wfp.14332,38.04274,23.51074,gr,black,851eda47fffffff,599521528006049791
523,Eleusis,wfp.14332,38.04274,23.51074,gr,black,851eda63fffffff,599521528006049791
524,Eleusis,wfp.14332,38.04274,23.51074,gr,black,851eda77fffffff,599521528006049791
525,En Naqoura,wfp.14666,33.12491,35.14311,lb,black,852db56ffffffff,599782867102334975
526,En Naqoura,wfp.14666,33.12491,35.14311,lb,black,852db56bfffffff,599782867102334975
527,En Naqoura,wfp.14666,33.12491,35.14311,lb,black,852db567fffffff,599782867102334975
528,En Naqoura,wfp.14666,33.12491,35.14311,lb,black,852db1d7fffffff,599782867102334975
529,En Naqoura,wfp.14666,33.12491,35.14311,lb,black,852db19bfffffff,599782867102334975
530,En Naqoura,wfp.14666,33.12491,35.14311,lb,black,852db1d3fffffff,599782867102334975
531,En Naqoura,wfp.14666,33.12491,35.14311,lb,black,852db563fffffff,599782867102334975
532,Enfe,wfp.16024,34.3602,35.72977,lb,black,852da22bfffffff,599781543178665983
533,Enfe,wfp.16024,34.3602,35.72977,lb,black,852da23bfffffff,599781543178665983
534,Enfe,wfp.16024,34.3602,35.72977,lb,black,852da267fffffff,599781543178665983
535,Enfe,wfp.16024,34.3602,35.72977,lb,black,852da223fffffff,599781543178665983
536,Enfe,wfp.16024,34.3602,35.72977,lb,black,852da22ffffffff,599781543178665983
537,Enfe,wfp.16024,34.3602,35.72977,lb,black,852da277fffffff,599781543178665983
538,Enfe,wfp.16024,34.3602,35.72977,lb,black,852d8493fffffff,599781543178665983
539,Erdek,wfp.14905,40.39613,27.79244,tr,black,851ecbd7fffffff,599520524057444351
540,Erdek,wfp.14905,40.39613,27.79244,tr,black,851ecbc7fffffff,599520524057444351
541,Erdek,wfp.14905,40.39613,27.79244,tr,black,851ecbc3fffffff,599520524057444351
542,Erdek,wfp.14905,40.39613,27.79244,tr,black,851ec86ffffffff,599520524057444351
543,Erdek,wfp.14905,40.39613,27.79244,tr,black,851ecb8bfffffff,599520524057444351
544,Erdek,wfp.14905,40.39613,27.79244,tr,black,851ecb9bfffffff,599520524057444351
545,Erdek,wfp.14905,40.39613,27.79244,tr,black,851ecbd3fffffff,599520524057444351
546,Eregli,wfp.16454,41.26814,31.42242,tr,black,852d2243fffffff,599772753528094719
547,Eregli,wfp.16454,41.26814,31.42242,tr,black,852d224ffffffff,599772753528094719
548,Eregli,wfp.16454,41.26814,31.42242,tr,black,852d2247fffffff,599772753528094719
549,Eregli,wfp.16454,41.26814,31.42242,tr,black,852d2257fffffff,599772753528094719
550,Eregli,wfp.16454,41.26814,31.42242,tr,black,852d224bfffffff,599772753528094719
551,Eregli,wfp.16454,41.26814,31.42242,tr,black,852d225bfffffff,599772753528094719
552,Eregli,wfp.16454,41.26814,31.42242,tr,black,852d2253fffffff,599772753528094719
553,Es Saadiyat,wfp.14692,33.6944,35.42614,lb,black,852da24bfffffff,599781551768600575
554,Es Saadiyat,wfp.14692,33.6944,35.42614,lb,black,852da24ffffffff,599781551768600575
555,Es Saadiyat,wfp.14692,33.6944,35.42614,lb,black,852db197fffffff,599781551768600575
556,Es Saadiyat,wfp.14692,33.6944,35.42614,lb,black,852db1b3fffffff,599781551768600575
557,Es Saadiyat,wfp.14692,33.6944,35.42614,lb,black,852da243fffffff,599781551768600575
558,Es Saadiyat,wfp.14692,33.6944,35.42614,lb,black,852da25bfffffff,599781551768600575
559,Es Saadiyat,wfp.14692,33.6944,35.42614,lb,black,852db187fffffff,599781551768600575
560,Es Safra,wfp.14706,34.03494,35.62566,lb,black,852da27bfffffff,599781564653502463
561,Es Safra,wfp.14706,34.03494,35.62566,lb,black,852da24ffffffff,599781564653502463
562,Es Safra,wfp.14706,34.03494,35.62566,lb,black,852da26bfffffff,599781564653502463
563,Es Safra,wfp.14706,34.03494,35.62566,lb,black,852db1b7fffffff,599781564653502463
564,Es Safra,wfp.14706,34.03494,35.62566,lb,black,852da273fffffff,599781564653502463
565,Es Safra,wfp.14706,34.03494,35.62566,lb,black,852da247fffffff,599781564653502463
566,Es Safra,wfp.14706,34.03494,35.62566,lb,black,852da263fffffff,599781564653502463
567,Evpatoria,wfp.16883,45.18809,33.37369,ua,black,852d2d1bfffffff,599773498704920575
568,Evpatoria,wfp.16883,45.18809,33.37369,ua,black,852d2d13fffffff,599773498704920575
569,Evpatoria,wfp.16883,45.18809,33.37369,ua,black,852d2d0bfffffff,599773498704920575
570,Evpatoria,wfp.16883,45.18809,33.37369,ua,black,852d2dc7fffffff,599773498704920575
571,Evpatoria,wfp.16883,45.18809,33.37369,ua,black,852d2d03fffffff,599773498704920575
572,Evpatoria,wfp.16883,45.18809,33.37369,ua,black,852d2dcffffffff,599773498704920575
573,Evpatoria,wfp.16883,45.18809,33.37369,ua,black,852d2d57fffffff,599773498704920575
574,Ez Zahrani,wfp.17482,33.50451,35.34433,lb,black,852db183fffffff,599782597593137151
575,Ez Zahrani,wfp.17482,33.50451,35.34433,lb,black,852db197fffffff,599782597593137151
576,Ez Zahrani,wfp.17482,33.50451,35.34433,lb,black,852db19bfffffff,599782597593137151
577,Ez Zahrani,wfp.17482,33.50451,35.34433,lb,black,852db18ffffffff,599782597593137151
578,Ez Zahrani,wfp.17482,33.50451,35.34433,lb,black,852db18bfffffff,599782597593137151
579,Ez Zahrani,wfp.17482,33.50451,35.34433,lb,black,852db187fffffff,599782597593137151
580,Ez Zahrani,wfp.17482,33.50451,35.34433,lb,black,852db193fffffff,599782597593137151
581,Famagusta,wfp.16169,35.13087,33.93946,cy,black,852da46bfffffff,599781697797488639
582,Famagusta,wfp.16169,35.13087,33.93946,cy,black,852da463fffffff,599781697797488639
583,Famagusta,wfp.16169,35.13087,33.93946,cy,black,852da47bfffffff,599781697797488639
584,Famagusta,wfp.16169,35.13087,33.93946,cy,black,852da6a7fffffff,599781697797488639
